"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,112385.0,528.0,4636.0,,103139.0,126.0,4610.0,7.0,78.0,3.0,160000000.0,111163.0,1439323776.0,Asia
USA,81115706.0,44548.0,992022.0,1434.0,55600175.0,170181.0,24523509.0,4888.0,242659.0,2968.0,962617214.0,2879683.0,334278850.0,North America
India,42984261.0,4194.0,515745.0,255.0,42426328.0,6208.0,42188.0,8944.0,30640.0,368.0,776082445.0,553198.0,1402902454.0,Asia
Brazil,29249903.0,55861.0,654147.0,559.0,27556598.0,85812.0,1039158.0,8318.0,135977.0,3041.0,63776166.0,296482.0,215109695.0,South America
France,23308880.0,74818.0,139880.0,107.0,22011415.0,82398.0,1157585.0,1962.0,355767.0,2135.0,246629975.0,3764348.0,65517319.0,Europe
UK,19457657.0,40031.0,162624.0,142.0,18182482.0,44126.0,1112551.0,266.0,284103.0,2374.0,489082431.0,7141147.0,68487936.0,Europe
Russia,17191300.0,51231.0,358911.0,665.0,15043717.0,148634.0,1788672.0,2300.0,117716.0,2458.0,273400000.0,1872089.0,146040091.0,Europe
Germany,16636606.0,300270.0,125669.0,154.0,12963800.0,210100.0,3547137.0,2494.0,197500.0,1492.0,104701826.0,1242956.0,84236156.0,Europe
Turkey,14488373.0,29492.0,96094.0,140.0,14013492.0,62245.0,378787.0,975.0,168723.0,1119.0,147556339.0,1718356.0,85870645.0,Asia
Italy,13215332.0,55064.0,156493.0,136.0,12086850.0,85787.0,971989.0,545.0,219117.0,2595.0,191387173.0,3173298.0,60311750.0,Europe
Spain,11204125.0,22615.0,101077.0,85.0,10254207.0,40140.0,848841.0,725.0,239479.0,2160.0,471036328.0,10068031.0,46785347.0,Europe
Argentina,8961595.0,6137.0,127009.0,54.0,8758109.0,4659.0,76477.0,861.0,195260.0,2767.0,34692713.0,755903.0,45895724.0,South America
Iran,7113591.0,6424.0,138572.0,139.0,6761892.0,7658.0,213127.0,3176.0,82902.0,1615.0,48036013.0,559814.0,85807110.0,Asia
Netherlands,6986628.0,74518.0,21675.0,41.0,5328403.0,189367.0,1636550.0,159.0,406226.0,1260.0,21107399.0,1227255.0,17198870.0,Europe
Colombia,6074874.0,719.0,139220.0,31.0,5905559.0,1194.0,30095.0,342.0,117280.0,2688.0,33454522.0,645863.0,51798170.0,South America
Indonesia,5847900.0,21311.0,151413.0,278.0,5296634.0,38399.0,399853.0,2771.0,21005.0,544.0,88544248.0,318041.0,278404860.0,Asia
