"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,215667.0,1424.0,5022.0,47.0,184078.0,3127.0,26567.0,458.0,150.0,3.0,160000000.0,111163.0,1439323776.0,Asia
USA,83066907.0,24751.0,1020833.0,115.0,80684899.0,29374.0,1361175.0,1576.0,248295.0,3051.0,1005438148.0,3005356.0,334548810.0,North America
India,43079188.0,3324.0,523843.0,40.0,42536253.0,2876.0,19092.0,698.0,30666.0,373.0,837442023.0,596133.0,1404791509.0,Asia
Brazil,30448236.0,15194.0,663551.0,67.0,29519204.0,11647.0,265481.0,8318.0,141409.0,3082.0,63776166.0,296193.0,215319917.0,South America
France,28645285.0,49482.0,145930.0,61.0,26801506.0,107496.0,1697849.0,1677.0,437083.0,2227.0,266484045.0,4066138.0,65537387.0,Europe
Germany,24761600.0,57003.0,135900.0,106.0,22307900.0,80300.0,2317800.0,1446.0,293825.0,1613.0,122332384.0,1451613.0,84273389.0,Europe
UK,22038340.0,,174912.0,,21168267.0,,695161.0,302.0,321551.0,2552.0,517337635.0,7548239.0,68537525.0,Europe
Russia,18182354.0,7363.0,375884.0,157.0,17539985.0,11022.0,266485.0,2300.0,124495.0,2574.0,273400000.0,1871977.0,146048781.0,Europe
S. Korea,17237878.0,43262.0,22794.0,70.0,,,,490.0,335695.0,444.0,15804065.0,307773.0,51349793.0,Asia
Italy,16464034.0,54436.0,163507.0,130.0,15070314.0,71625.0,1230213.0,366.0,273038.0,2712.0,213773683.0,3545204.0,60299411.0,Europe
Turkey,15032093.0,1772.0,98771.0,11.0,14927975.0,,5347.0,975.0,174798.0,1149.0,159024414.0,1849185.0,85997034.0,Asia
Spain,11896152.0,,104456.0,,11389694.0,,402002.0,339.0,254257.0,2233.0,471036328.0,10067490.0,46787862.0,Europe
Vietnam,10649809.0,5109.0,43041.0,3.0,9262255.0,16727.0,1344513.0,475.0,107641.0,435.0,85798077.0,867185.0,98938645.0,Asia
Argentina,9082649.0,1304.0,128640.0,16.0,8895999.0,,58010.0,372.0,197649.0,2799.0,35716069.0,777223.0,45953458.0,South America
Netherlands,8048728.0,1596.0,22249.0,6.0,7811564.0,,214915.0,66.0,467837.0,1293.0,21107399.0,1226879.0,17204137.0,Europe
Japan,7850252.0,36403.0,29548.0,42.0,7402570.0,46281.0,418134.0,171.0,62418.0,235.0,48679214.0,387052.0,125769179.0,Asia
Iran,7221653.0,532.0,141083.0,11.0,6983502.0,3019.0,97068.0,996.0,84015.0,1641.0,50914586.0,592327.0,85956910.0,Asia
Colombia,6092667.0,264.0,139797.0,4.0,5926476.0,460.0,26394.0,342.0,117452.0,2695.0,34465052.0,664403.0,51873698.0,South America
Indonesia,6046796.0,329.0,156257.0,17.0,5882660.0,598.0,7879.0,2771.0,21688.0,560.0,95495775.0,342515.0,278807646.0,Asia
Poland,5996514.0,842.0,116059.0,17.0,5334680.0,61.0,545775.0,1321.0,158760.0,3073.0,36092285.0,955558.0,37770886.0,Europe
Australia,5928306.0,39258.0,7223.0,34.0,5591247.0,37502.0,329836.0,139.0,227658.0,277.0,69334180.0,2662563.0,26040394.0,Australia/Oceania
Mexico,5738769.0,958.0,324294.0,40.0,5038150.0,677.0,376325.0,4798.0,43672.0,2468.0,15801675.0,120249.0,131407522.0,North America
Ukraine,5001719.0,,108391.0,,,,,177.0,115636.0,2506.0,19521252.0,451318.0,43253836.0,Europe
Malaysia,4448004.0,2107.0,35547.0,5.0,4366951.0,6890.0,45506.0,69.0,134285.0,1073.0,58730151.0,1773063.0,33123555.0,Asia
Thailand,4250949.0,12888.0,28529.0,126.0,4070856.0,17105.0,151564.0,1496.0,60624.0,407.0,17270775.0,246303.0,70119963.0,Asia
Austria,4140543.0,5199.0,18156.0,18.0,4042540.0,7931.0,79847.0,87.0,454991.0,1995.0,183002443.0,20109531.0,9100284.0,Europe
Israel,4076111.0,1992.0,10695.0,,4042243.0,3850.0,23173.0,220.0,437070.0,1147.0,41373364.0,4436346.0,9326000.0,Asia
Belgium,4056448.0,,31439.0,,3788323.0,,236686.0,150.0,347246.0,2691.0,33531891.0,2870445.0,11681774.0,Europe
Czechia,3905100.0,1433.0,40155.0,8.0,3849141.0,4336.0,15804.0,29.0,363425.0,3737.0,55199677.0,5137111.0,10745277.0,Europe
Portugal,3853800.0,,22280.0,,,,,61.0,379969.0,2197.0,41278379.0,4069884.0,10142397.0,Europe
South Africa,3791925.0,6527.0,100363.0,3.0,3648831.0,2590.0,42731.0,192.0,62496.0,1654.0,24475485.0,403388.0,60674734.0,Africa
Canada,3749083.0,2799.0,39243.0,13.0,3454966.0,3158.0,254874.0,468.0,97768.0,1023.0,60871310.0,1587393.0,38346723.0,North America
Philippines,3685642.0,239.0,60341.0,36.0,3618137.0,1428.0,7164.0,289.0,32836.0,538.0,29565513.0,263401.0,112245459.0,Asia
Switzerland,3602489.0,,13859.0,,3459053.0,,129577.0,87.0,410762.0,1580.0,20767523.0,2367950.0,8770255.0,Europe
Peru,3565253.0,695.0,212824.0,14.0,,,,301.0,105447.0,6295.0,29846819.0,882758.0,33810892.0,South America
Chile,3558631.0,2298.0,57527.0,18.0,3413427.0,6497.0,87677.0,221.0,183284.0,2963.0,37001758.0,1905736.0,19415990.0,South America
Greece,3323922.0,6497.0,29153.0,39.0,3212923.0,3827.0,81846.0,239.0,321772.0,2822.0,79829956.0,7727931.0,10330055.0,Europe
Denmark,2966047.0,843.0,6158.0,9.0,2941761.0,1304.0,18128.0,13.0,508802.0,1056.0,127218115.0,21823284.0,5829467.0,Europe
Romania,2893876.0,887.0,65487.0,9.0,2606660.0,,221729.0,198.0,152283.0,3446.0,22702071.0,1194639.0,19003285.0,Europe
Sweden,2500917.0,,18739.0,,2469149.0,1071.0,13029.0,21.0,244844.0,1835.0,18513445.0,1812500.0,10214317.0,Europe
Iraq,2325092.0,110.0,25211.0,,2297747.0,201.0,2134.0,20.0,55530.0,602.0,18478198.0,441314.0,41870842.0,Asia
Serbia,2006353.0,521.0,15991.0,7.0,1975636.0,2889.0,14726.0,23.0,231331.0,1844.0,9487930.0,1093951.0,8673082.0,Europe
Bangladesh,1952691.0,17.0,29127.0,,1895404.0,258.0,28160.0,1297.0,11645.0,174.0,13990466.0,83432.0,167686928.0,Asia
Hungary,1901017.0,,46201.0,,1804295.0,,50521.0,41.0,197703.0,4805.0,11339446.0,1179283.0,9615541.0,Europe
Slovakia,1780955.0,933.0,19905.0,14.0,1743306.0,915.0,17744.0,70.0,325915.0,3643.0,7088924.0,1297275.0,5464473.0,Europe
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163091.0,1352.0,16670254.0,1604732.0,10388185.0,Asia
Georgia,1655098.0,153.0,16807.0,,1637037.0,237.0,1254.0,,416358.0,4228.0,16908154.0,4253432.0,3975179.0,Asia
Pakistan,1528412.0,65.0,30371.0,,1494141.0,,3900.0,131.0,6682.0,133.0,28156480.0,123101.0,228726193.0,Asia
Ireland,1517112.0,,7087.0,,1452338.0,5232.0,57687.0,37.0,301101.0,1407.0,12063637.0,2394267.0,5038551.0,Europe
Norway,1426013.0,204.0,2932.0,,,,,20.0,259337.0,533.0,11002430.0,2000919.0,5498688.0,Europe
Kazakhstan,1305533.0,12.0,13660.0,,1291066.0,11.0,807.0,24.0,68043.0,712.0,11575012.0,603273.0,19187011.0,Asia
Hong Kong,1204210.0,363.0,9308.0,10.0,,,,115.0,158280.0,1223.0,44972952.0,5911192.0,7608102.0,Asia
Singapore,1197908.0,2141.0,1335.0,1.0,1132574.0,2562.0,63999.0,6.0,201858.0,225.0,23712995.0,3995852.0,5934402.0,Asia
Morocco,1164953.0,46.0,16069.0,,1148474.0,38.0,410.0,293.0,30893.0,426.0,11237010.0,297986.0,37709802.0,Africa
Bulgaria,1156729.0,263.0,36913.0,2.0,978145.0,41.0,141671.0,82.0,168794.0,5386.0,9848912.0,1437187.0,6852907.0,Europe
Croatia,1122459.0,797.0,15828.0,6.0,1100854.0,1032.0,5777.0,24.0,276534.0,3899.0,4786857.0,1179312.0,4059024.0,Europe
Cuba,1102941.0,191.0,8526.0,,1093508.0,261.0,907.0,23.0,97485.0,754.0,12920253.0,1141972.0,11313986.0,North America
Lebanon,1096955.0,101.0,10386.0,2.0,1081770.0,378.0,4799.0,186.0,162041.0,1534.0,4795578.0,708398.0,6769612.0,Asia
Lithuania,1058206.0,515.0,9094.0,2.0,1023740.0,1220.0,25372.0,35.0,398882.0,3428.0,8247311.0,3108759.0,2652927.0,Europe
Tunisia,1040193.0,,28550.0,,,,,29.0,86362.0,2370.0,4572976.0,379672.0,12044547.0,Africa
Finland,1023013.0,,3939.0,,46000.0,,973074.0,24.0,184113.0,709.0,10720282.0,1929342.0,5556445.0,Europe
Slovenia,1010078.0,968.0,6592.0,,990337.0,1319.0,13149.0,23.0,485741.0,3170.0,2646122.0,1272504.0,2079460.0,Europe
Belarus,980345.0,436.0,6947.0,4.0,928536.0,,44862.0,,103810.0,736.0,13157373.0,1393252.0,9443645.0,Europe
