"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,220721.0,324.0,5198.0,7.0,207955.0,817.0,7568.0,484.0,153.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,83980549.0,91848.0,1025887.0,259.0,81115216.0,47749.0,1839446.0,1794.0,250983.0,3066.0,1014741268.0,3032636.0,334607037.0,North America
India,43113413.0,2827.0,524181.0,24.0,42570165.0,3230.0,19067.0,698.0,30681.0,373.0,841986891.0,599194.0,1405198953.0,Asia
Brazil,30617786.0,23398.0,664564.0,121.0,29697931.0,16811.0,255291.0,8318.0,142167.0,3086.0,63776166.0,296130.0,215365259.0,South America
France,29061523.0,40299.0,147075.0,96.0,27929038.0,103884.0,985410.0,1364.0,443405.0,2244.0,269816888.0,4116720.0,65541715.0,Europe
Germany,25583258.0,93102.0,137449.0,227.0,23676700.0,139800.0,1769109.0,1279.0,303546.0,1631.0,122332384.0,1451475.0,84281420.0,Europe
UK,22145157.0,529.0,176424.0,,21616575.0,26588.0,352158.0,253.0,323060.0,2574.0,519264096.0,7575165.0,68548221.0,Europe
Russia,18241329.0,4102.0,377248.0,98.0,17619414.0,5043.0,244667.0,2300.0,124897.0,2583.0,273400000.0,1871953.0,146050656.0,Europe
S. Korea,17658794.0,43899.0,23491.0,29.0,,,,383.0,343883.0,457.0,15804065.0,307765.0,51351115.0,Asia
Italy,16915467.0,42415.0,164846.0,115.0,15709259.0,84344.0,1041362.0,338.0,280537.0,2734.0,216861042.0,3596563.0,60296749.0,Europe
Turkey,15048449.0,1670.0,98870.0,9.0,14946104.0,1711.0,3475.0,975.0,174933.0,1149.0,160225407.0,1862560.0,86024294.0,Asia
Spain,12058888.0,,105123.0,,11522364.0,,431401.0,339.0,257732.0,2247.0,471036328.0,10067373.0,46788405.0,Europe
Vietnam,10686522.0,2758.0,43060.0,2.0,9327523.0,2589.0,1315939.0,365.0,107983.0,435.0,85806532.0,867040.0,98964940.0,Asia
Argentina,9101319.0,,128729.0,,8895999.0,,76591.0,372.0,198001.0,2801.0,35716069.0,777012.0,45965910.0,South America
Japan,8172238.0,39041.0,29894.0,51.0,7814056.0,29901.0,328288.0,163.0,64984.0,238.0,49847482.0,396378.0,125757594.0,Asia
Netherlands,8064418.0,1395.0,22288.0,7.0,7973258.0,6623.0,68872.0,57.0,468718.0,1295.0,21107399.0,1226798.0,17205274.0,Europe
Iran,7226672.0,453.0,141198.0,6.0,7012770.0,2072.0,72704.0,818.0,84042.0,1642.0,51622353.0,600335.0,85989220.0,Asia
Australia,6391910.0,57088.0,7613.0,48.0,6033554.0,50256.0,350743.0,114.0,245378.0,292.0,70221824.0,2695730.0,26049283.0,Australia/Oceania
Colombia,6093645.0,,139809.0,,5927076.0,,26760.0,342.0,117434.0,2694.0,34560302.0,666030.0,51889988.0,South America
Indonesia,6049541.0,400.0,156424.0,8.0,5887786.0,916.0,5331.0,2771.0,21691.0,561.0,96868506.0,347330.0,278894521.0,Asia
Poland,6001894.0,567.0,116164.0,15.0,5335001.0,29.0,550729.0,981.0,158908.0,3076.0,36188226.0,958130.0,37769645.0,Europe
Mexico,5745652.0,,324465.0,,5044893.0,,376294.0,4798.0,43710.0,2468.0,15855490.0,120622.0,131448210.0,North America
Ukraine,5006460.0,,108449.0,,,,,177.0,115767.0,2508.0,19521252.0,451400.0,43245981.0,Europe
Malaysia,4467061.0,3321.0,35598.0,8.0,4406613.0,1416.0,24850.0,59.0,134810.0,1074.0,59086179.0,1783141.0,33136018.0,Asia
Thailand,4345218.0,7650.0,29255.0,56.0,4237692.0,9322.0,78271.0,1496.0,61964.0,417.0,17270775.0,246285.0,70125212.0,Asia
Austria,4195691.0,5991.0,18279.0,8.0,4112993.0,6342.0,64419.0,78.0,460972.0,2008.0,184617102.0,20283524.0,9101826.0,Europe
Belgium,4102082.0,,31580.0,,3903711.0,,166791.0,122.0,351107.0,2703.0,33779532.0,2891270.0,11683286.0,Europe
Israel,4099293.0,1448.0,10749.0,,4052605.0,,35939.0,150.0,439555.0,1153.0,41373364.0,4436346.0,9326000.0,Asia
Portugal,3935932.0,,22420.0,,,,,61.0,388101.0,2211.0,41697794.0,4111597.0,10141508.0,Europe
Czechia,3914120.0,751.0,40236.0,2.0,3866683.0,572.0,7201.0,14.0,364244.0,3744.0,55288462.0,5145088.0,10745873.0,Europe
South Africa,3862165.0,10017.0,100609.0,50.0,3691684.0,6488.0,69872.0,192.0,63630.0,1658.0,24765642.0,408019.0,60697206.0,Africa
Canada,3806625.0,7265.0,39984.0,130.0,3492607.0,3040.0,274034.0,423.0,99243.0,1042.0,61306765.0,1598334.0,38356658.0,North America
Philippines,3687428.0,109.0,60439.0,,3623661.0,418.0,3328.0,289.0,32839.0,538.0,29763475.0,265061.0,112289298.0,Asia
Switzerland,3631881.0,,13882.0,,3530433.0,,87566.0,78.0,414024.0,1583.0,20927607.0,2385686.0,8772154.0,Europe
Chile,3586522.0,3295.0,57667.0,25.0,3456649.0,2268.0,72206.0,173.0,184673.0,2969.0,37466692.0,1929193.0,19420916.0,South America
Peru,3570801.0,462.0,212979.0,11.0,,,,254.0,105568.0,6297.0,30134364.0,890898.0,33824700.0,South America
Greece,3375812.0,4761.0,29471.0,27.0,3287981.0,7436.0,58360.0,185.0,326843.0,2853.0,80897630.0,7832442.0,10328532.0,Europe
Denmark,2974417.0,766.0,6260.0,8.0,2957085.0,1091.0,11072.0,6.0,510185.0,1074.0,127315788.0,21837747.0,5830079.0,Europe
Romania,2901080.0,705.0,65589.0,7.0,,,,144.0,152693.0,3452.0,22891994.0,1204877.0,18999449.0,Europe
Sweden,2504894.0,368.0,18864.0,,2475271.0,546.0,10759.0,16.0,245188.0,1846.0,18534055.0,1814182.0,10216206.0,Europe
Iraq,2326033.0,162.0,25215.0,,2299572.0,121.0,1246.0,14.0,55517.0,602.0,18512761.0,441853.0,41898035.0,Asia
Serbia,2011399.0,438.0,16040.0,3.0,1985107.0,624.0,10252.0,18.0,231941.0,1850.0,9570938.0,1103656.0,8672029.0,Europe
